导演,钟澍佳 / 麦咏麟 / 孔厉大,/celebrity/1313626/
编剧1,张巍,/celebrity/1320811/
编剧2,楚惜刀,/celebrity/1372207/
编剧3,杨陌,/celebrity/1372208/
编剧4,杨叛,/celebrity/1335183/
编剧5,金媛媛,/celebrity/1372210/
编剧6,猫腻,/celebrity/1372497/
演员1,鹿晗,/celebrity/1337001/
演员2,古力娜扎,/celebrity/1315729/
演员3,吴倩,/celebrity/1334223/
演员4,曾舜晞,/celebrity/1356395/
演员5,许龄月,/celebrity/1354409/
演员6,陈数,/celebrity/1274346/
演员7,曾志伟,/celebrity/1002862/
演员8,姚笛,/celebrity/1313774/
演员9,张兆辉,/celebrity/1005843/
演员10,薛佳凝,/celebrity/1312914/
演员11,张峻宁,/celebrity/1002998/
演员12,高圣远,/celebrity/1036695/
演员13,高瀚宇,/celebrity/1369578/
演员14,林思意,/celebrity/1352967/
演员15,王策,/celebrity/1314018/
演员16,龚蓓苾,/celebrity/1274298/
演员17,尤靖茹,/celebrity/1343521/
演员18,吉丽,/celebrity/1344838/
演员19,吴雅君,/subject_search?search_text=%E5%90%B4%E9%9B%85%E5%90%9B
演员20,周开开,/subject_search?search_text=%E5%91%A8%E5%BC%80%E5%BC%80
演员21,张姝阳,/subject_search?search_text=%E5%BC%A0%E5%A7%9D%E9%98%B3
演员22,徐嘉旻,/subject_search?search_text=%E5%BE%90%E5%98%89%E6%97%BB
演员23,顾又铭,/celebrity/1314401/
演员24,付嘉,/celebrity/1355818/
演员25,翟天临,/celebrity/1317066/
演员26,任山,/celebrity/1327685/
演员27,曲哲明,/celebrity/1355411/
演员28,冯荔军,/subject_search?search_text=%E5%86%AF%E8%8D%94%E5%86%9B
演员29,权沛伦,/subject_search?search_text=%E6%9D%83%E6%B2%9B%E4%BC%A6
演员30,陆忠,/celebrity/1336601/
演员31,白翔,/subject_search?search_text=%E7%99%BD%E7%BF%94
演员32,白海涛,/celebrity/1353626/
演员33,李超,/celebrity/1346438/
演员34,刘凯菲,/celebrity/1342119/
演员35,宇梁,/celebrity/1373879/
演员36,祖怀,/subject_search?search_text=%E7%A5%96%E6%80%80
演员37,任豪,/subject_search?search_text=%E4%BB%BB%E8%B1%AA
演员38,邵美琪,/celebrity/1152997/
演员39,南伏龙,/celebrity/1363931/
演员40,张嘉鼎,/subject_search?search_text=%E5%BC%A0%E5%98%89%E9%BC%8E
演员41,王岗,/subject_search?search_text=%E7%8E%8B%E5%B2%97
演员42,陈芊诺,/subject_search?search_text=%E9%99%88%E8%8A%8A%E8%AF%BA
演员43,王茂蕾,/celebrity/1318795/
演员44,郭洺宇,/subject_search?search_text=%E9%83%AD%E6%B4%BA%E5%AE%87
演员45,郝帅,/subject_search?search_text=%E9%83%9D%E5%B8%85
演员46,贺镪,/celebrity/1330885/
演员47,童彤,/celebrity/1352707/
演员48,于洋,/celebrity/1335363/
演员49,何中华,/celebrity/1314497/
演员50,郭家诺,/subject_search?search_text=%E9%83%AD%E5%AE%B6%E8%AF%BA
演员51,高洋,/celebrity/1314040/
演员52,王铂清,/celebrity/1353774/
演员53,梁艺馨,/celebrity/1358702/
演员54,杨曾曦,/subject_search?search_text=%E6%9D%A8%E6%9B%BE%E6%9B%A6
演员55,刘若谷,/celebrity/1371771/
演员56,吕晨悦,/subject_search?search_text=%E5%90%95%E6%99%A8%E6%82%A6
演员57,武泽锦熙,/celebrity/1345804/
总评价数,60464
评价1,9.4%
评价2,6.8%
评价3,17.4%
评价4,19.2%
评价5,47.2%
标签1,剧情
标签2,奇幻
标签3,古装
播出时间,2017-04-17(中国大陆)
