导演,蒋家骏,/celebrity/1315215/
编剧1,沈昱辰,/celebrity/1373443/
编剧2,王自蹊,/celebrity/1373444/
编剧3,赵微娜,/celebrity/1373445/
编剧4,徐涛,/celebrity/1373446/
编剧5,金庸,/celebrity/1019677/
演员1,杨旭文,/celebrity/1351383/
演员2,李一桐,/celebrity/1354284/
演员3,陈星旭,/celebrity/1366884/
演员4,孟子义,/celebrity/1361032/
演员5,赵立新,/celebrity/1312817/
演员6,刘智扬,/celebrity/1333723/
演员7,王奎荣,/celebrity/1274671/
演员8,肖茵,/celebrity/1336603/
演员9,曾黎,/celebrity/1053438/
演员10,李宗翰,/celebrity/1274732/
演员11,吕良伟,/celebrity/1037706/
演员12,代文雯,/celebrity/1356887/
演员13,苗侨伟,/celebrity/1115415/
演员14,米露,/celebrity/1345548/
演员15,刘芊含,/celebrity/1326539/
演员16,宁文彤,/celebrity/1327677/
演员17,邵兵,/celebrity/1274884/
演员18,宗峰岩,/celebrity/1318549/
演员19,邵峰,/celebrity/1315418/
演员20,夏梓桐,/celebrity/1275936/
演员21,王春元,/celebrity/1317421/
演员22,姬晨牧,/celebrity/1313423/
演员23,余皑磊,/celebrity/1313809/
演员24,黑子,/celebrity/1274723/
演员25,郑斌辉,/celebrity/1275282/
演员26,韩栋,/celebrity/1315429/
演员27,傅天骄,/celebrity/1326938/
演员28,王力,/celebrity/1367365/
演员29,郭军,/celebrity/1365705/
演员30,赵秋生,/celebrity/1367991/
演员31,刘威,/celebrity/1356325/
演员32,宋涛,/celebrity/1354467/
演员33,赵聪,/celebrity/1321206/
演员34,王林,/subject_search?search_text=%E7%8E%8B%E6%9E%97
演员35,马京京,/celebrity/1328097/
演员36,信鹏,/celebrity/1318638/
演员37,龙德,/celebrity/1368337/
演员38,任希鸿,/celebrity/1357760/
演员39,高玉庆,/celebrity/1368315/
演员40,林以政,/subject_search?search_text=%E6%9E%97%E4%BB%A5%E6%94%BF
演员41,辜德超,/subject_search?search_text=%E8%BE%9C%E5%BE%B7%E8%B6%85
演员42,孙皓,/celebrity/1367356/
演员43,贾进,/subject_search?search_text=%E8%B4%BE%E8%BF%9B
演员44,刘涛涛,/subject_search?search_text=%E5%88%98%E6%B6%9B%E6%B6%9B
演员45,胡博,/subject_search?search_text=%E8%83%A1%E5%8D%9A
演员46,尹硕,/subject_search?search_text=%E5%B0%B9%E7%A1%95
演员47,梁金山,/subject_search?search_text=%E6%A2%81%E9%87%91%E5%B1%B1
演员48,张路,/subject_search?search_text=%E5%BC%A0%E8%B7%AF
演员49,张楷依,/celebrity/1373296/
演员50,宋庆,/celebrity/1331003/
演员51,刘禹,/celebrity/1342124/
演员52,范忠华,/subject_search?search_text=%E8%8C%83%E5%BF%A0%E5%8D%8E
演员53,常铖,/celebrity/1314524/
演员54,宫正楠,/celebrity/1320242/
演员55,李依晓,/celebrity/1314761/
演员56,曹杨,/subject_search?search_text=%E6%9B%B9%E6%9D%A8
演员57,侯桐江,/celebrity/1326724/
演员58,蒋一铭,/celebrity/1321968/
演员59,诺敏达莱,/celebrity/1370863/
演员60,宝迪,/subject_search?search_text=%E5%AE%9D%E8%BF%AA
演员61,宏通·巴图,/celebrity/1240037/
演员62,董李无忧,/subject_search?search_text=%E8%91%A3%E6%9D%8E%E6%97%A0%E5%BF%A7
演员63,程六一,/subject_search?search_text=%E7%A8%8B%E5%85%AD%E4%B8%80
演员64,隋雨蒙,/celebrity/1357217/
总评价数,41931
评价1,33.6%
评价2,42.2%
评价3,16.6%
评价4,4.1%
评价5,3.6%
标签1,剧情
标签2,武侠
标签3,古装
播出时间,2017-01-09(中国大陆)
